TumoID,BirthDate,Classification,Status,StudentSchedule,AttendingSince,RetentionByMonths,RetentionGrouped,Age,Present,PresenceRatio
2.50319E+11,6-Mar-13,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,15,75
2.50319E+11,22-Nov-12,T,Active,Saturday 09:30,8-Apr-25,3,0.1 - 0.5 Year,12,17,85
2.50319E+11,6-Mar-13,T,Active,Wednesday 15:30,9-Apr-25,3,0.1 - 0.5 Year,12,23,100
2.50319E+11,3-Mar-13,T,Active,Sunday 17:30,8-Apr-25,3,0.1 - 0.5 Year,12,20,76
2.50319E+11,30-Aug-12,T,Active,Monday 19:30,7-Apr-25,3,0.1 - 0.5 Year,12,23,95
2.50319E+11,15-Oct-12,T,Active,Saturday 09:30,8-Apr-25,3,0.1 - 0.5 Year,12,20,100
2.50319E+11,19-Dec-12,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,26,92
2.50319E+11,15-Jan-13,T,Active,Saturday 11:30,12-Apr-25,3,0.1 - 0.5 Year,12,21,84
2.50319E+11,8-Feb-13,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,23,95
2.50319E+11,27-Aug-12,T,Active,Saturday 11:30,12-Apr-25,3,0.1 - 0.5 Year,12,26,92
2.50319E+11,10-Oct-12,T,Active,Monday 19:30,7-Apr-25,3,0.1 - 0.5 Year,12,13,59
2.50319E+11,8-Nov-11,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,13,17,77
2.50319E+11,8-Jan-13,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,17,73
2.4112E+11,18-Nov-12,U,Active,Saturday 11:30,15-Feb-25,5,0.1 - 0.5 Year,12,31,91
2.5032E+11,24-Feb-13,T,Active,Wednesday 19:30,9-Apr-25,3,0.1 - 0.5 Year,12,21,91
2.5032E+11,5-Mar-13,T,Active,Monday 19:30,7-Apr-25,3,0.1 - 0.5 Year,12,18,90
2.5032E+11,27-Sep-12,T,Active,Monday 17:30,7-Apr-25,3,0.1 - 0.5 Year,12,15,75
2.30302E+11,3-Aug-10,U,Suspended,Sunday 13:30,11-Sep-23,22,1.5 - 2 Year,14,101,80
2.5032E+11,20-Feb-13,T,Active,Tuesday 15:30,3-Jun-25,1,0.1 - 0.5 Year,12,9,75
2.4112E+11,29-May-11,U,Active,Saturday 11:30,15-Feb-25,5,0.1 - 0.5 Year,14,32,100
2.31116E+11,29-Sep-11,U,Active,Friday 17:30,11-Mar-24,16,1 - 1.5 Year,13,43,51
2.5032E+11,17-Mar-13,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,23,92
2.5032E+11,10-Jul-11,null,Active,Monday 19:30,7-Apr-25,3,0.1 - 0.5 Year,14,4,28
2.5032E+11,9-Feb-13,T,Active,Thursday 19:30,10-Apr-25,3,0.1 - 0.5 Year,12,19,79
2.5032E+11,31-Oct-11,T,Active,Sunday 17:30,8-Apr-25,3,0.1 - 0.5 Year,13,25,96
2.5032E+11,2-Mar-11,T,Active,Sunday 17:30,8-Apr-25,3,0.1 - 0.5 Year,14,26,96
2.50321E+11,9-Jan-13,T,Active,Wednesday 15:30,9-Apr-25,3,0.1 - 0.5 Year,12,22,95
2.50321E+11,7-Aug-12,T,Active,Wednesday 19:30,4-Jun-25,1,0.1 - 0.5 Year,12,13,100
2.50321E+11,14-Feb-13,T,Active,Monday 19:30,7-Apr-25,3,0.1 - 0.5 Year,12,20,80
2.50321E+11,6-Mar-13,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,18,100
2.50321E+11,7-Feb-13,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,12,63
2.4112E+11,19-Nov-12,U,Active,Tuesday 17:30,3-Dec-24,7,0.5 - 1 Year,12,54,96
2.50321E+11,11-Sep-12,T,Active,Thursday 15:30,10-Apr-25,3,0.1 - 0.5 Year,12,17,85
2.31128E+11,18-Jul-11,U,Active,Saturday 15:30,13-Mar-24,16,1 - 1.5 Year,14,76,91
2.11104E+11,28-Sep-09,M,Freeze,Saturday 17:30,27-Nov-21,44,3+ Year,15,179,81
2.50321E+11,21-Mar-13,T,Active,Saturday 09:30,8-Apr-25,3,0.1 - 0.5 Year,12,20,86
2.4112E+11,21-Oct-12,T,Active,Friday 17:30,2-Dec-24,7,0.5 - 1 Year,12,47,97
2.31115E+11,20-May-11,T,Active,Friday 19:30,11-Mar-24,16,1 - 1.5 Year,14,61,67
2.30223E+11,11-Feb-10,M,Active,Wednesday 15:30,13-Sep-23,22,1.5 - 2 Year,15,98,84
2.50322E+11,11-Mar-13,T,Active,Wednesday 15:30,9-Apr-25,3,0.1 - 0.5 Year,12,23,88
2.50322E+11,16-Aug-10,T,Active,Saturday 11:30,12-Apr-25,3,0.1 - 0.5 Year,14,15,83
2.50322E+11,10-Nov-11,T,Freeze,Friday 17:30,7-Apr-25,3,0.1 - 0.5 Year,13,10,52
2.50322E+11,9-Dec-12,T,Active,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,23,88
2.50322E+11,7-Nov-12,T,Freeze,Tuesday 15:30,8-Apr-25,3,0.1 - 0.5 Year,12,14,63
2.50322E+11,10-Oct-12,T,Active,Wednesday 17:30,9-Apr-25,3,0.1 - 0.5 Year,12,14,73
2.50323E+11,5-Mar-13,T,Active,Wednesday 19:30,9-Apr-25,3,0.1 - 0.5 Year,12,17,94
2.50323E+11,27-Jan-13,T,Active,Saturday 15:30,9-Apr-25,3,0.1 - 0.5 Year,12,16,84
2.50323E+11,14-May-12,T,Active,Monday 19:30,7-Apr-25,3,0.1 - 0.5 Year,13,23,92
2.50323E+11,10-May-12,T,Active,Monday 15:30,7-Apr-25,3,0.1 - 0.5 Year,13,24,100
2.31128E+11,2-Nov-11,T,Active,Wednesday 15:30,11-Mar-24,16,1 - 1.5 Year,13,84,92
2.50323E+11,26-Jul-10,T,Active,Saturday 17:30,9-Apr-25,3,0.1 - 0.5 Year,15,18,75
2.50323E+11,12-Mar-13,T,Active,Monday 19:30,7-Apr-25,3,0.1 - 0.5 Year,12,24,82
2.50323E+11,22-Jan-13,T,Active,Wednesday 17:30,9-Apr-25,3,0.1 - 0.5 Year,12,23,100
2.50323E+11,19-Jul-11,T,Freeze,Monday 17:30,7-Apr-25,3,0.1 - 0.5 Year,14,15,75
2.50323E+11,15-May-11,T,Suspended,Monday 17:30,7-Apr-25,3,0.1 - 0.5 Year,14,13,61
2.50323E+11,17-Aug-11,T,Active,Saturday 11:30,12-Apr-25,3,0.1 - 0.5 Year,13,19,100
2.4112E+11,28-Sep-12,T,Active,Saturday 11:30,15-Mar-25,4,0.1 - 0.5 Year,12,29,85
2.50324E+11,7-Mar-13,T,Active,Thursday 19:30,10-Apr-25,3,0.1 - 0.5 Year,12,24,92
2.50324E+11,8-Jul-11,T,Active,Saturday 11:30,12-Apr-25,3,0.1 - 0.5 Year,14,21,91
